t,reward,dopamine,serotonin,rolling_acc,W_mean,choice,truth,pA,pB,score_A,score_B
1620,1.0,0.571676820854974,0.3897376981402996,0.64,0.1920597194690813,B,B,0.8757597591845224,0.12424024081547755,2.626437344335062,0.6735626556649383
1621,-0.5,0.5180929798122252,0.3808403211588966,0.63,0.1919955843349656,A,B,0.8759335457600241,0.12406645423997578,2.6272364418568124,0.6727635581431877
1622,-0.5,0.46718833082161393,0.3720319179473076,0.62,0.19193862108727303,A,B,0.8756823867858291,0.1243176132141708,2.6260818826607952,0.6739181173392048
1623,-0.5,0.4188289142805332,0.36331159876783453,0.61,0.19188879005691378,A,B,0.8754317003653884,0.12456829963461168,2.624931489804874,0.6750685101951258
1624,-0.5,0.3728874685665065,0.3546784827801562,0.61,0.19184141172319824,A,B,0.7956353455989205,0.20436465440107957,2.3296175263168943,0.9703824736831058
1625,-0.5,0.3292430951381811,0.3461316979523546,0.61,0.19180049410840894,A,B,0.8749319469332127,0.12506805306678734,2.6226440473540933,0.6773559526459069
1626,-0.5,0.287780940381272,0.33767038097283103,0.6,0.1917634201307082,A,B,0.8746829777703024,0.12531702222969773,2.6215074025595735,0.6784925974404266
1627,-0.5,0.24839189336220838,0.3292936771631027,0.59,0.19173249709107715,A,B,0.8294505350804935,0.17054946491950648,2.4408690520815375,0.8591309479184621
1628,-0.5,0.21097229869409795,0.3210007403914717,0.58,0.19170679134359467,A,B,0.8741870899570223,0.12581291004297768,2.6192492259646647,0.6807507740353353
1629,-0.5,0.17542368375939305,0.312790732987557,0.57,0.19168382163738204,A,B,0.38687021864737037,0.6131297813526296,1.4197563279162457,1.8802436720837543
1630,1.0,0.2166524995714234,0.31966282565768145,0.57,0.19165757108386614,B,B,0.13256274543716623,0.8674372545628337,0.7107564518174357,2.589243548182564
1631,1.0,0.2558198745928522,0.32646619740110466,0.57,0.1916258985561119,B,B,0.1327777475042742,0.8672222524957257,0.7116906842530912,2.5883093157469084
1632,1.0,0.2930288808632096,0.33320153542709363,0.57,0.19158826209037133,B,B,0.1329899904759372,0.8670100095240629,0.712611672042919,2.587388327957081
1633,1.0,0.3283774368200491,0.33986952007282273,0.57,0.19154465538384546,B,B,0.13319949698521794,0.866800503014782,0.7135195658687385,2.5864804341312615
1634,1.0,0.3619585649790466,0.3464708248720945,0.57,0.19149688404141096,B,B,0.1334062902557783,0.8665937097442217,0.7144145174889133,2.5855854825110867
1635,-0.5,0.31886063673009424,0.33800611662337354,0.56,0.1914536055526565,A,B,0.1336103940545606,0.8663896059454395,0.7152966795511371,2.5847033204488628
1636,1.0,0.3529176048935895,0.3446260554571398,0.57,0.19140687596631065,B,B,0.13334856363913114,0.8666514363608688,0.7141648087263164,2.5858351912736834
1637,1.0,0.38527172464890996,0.3511797949025684,0.57,0.19135877471179008,B,B,0.13355341932261264,0.8664465806773872,0.7150505424113935,2.584949457588606
1638,1.0,0.41600813841646445,0.35766799695354273,0.57,0.19130515616841492,B,B,0.13375560294588637,0.8662443970541135,0.715923596823453,2.584076403176547
1639,-0.5,0.3702077314956412,0.3490913169840073,0.56,0.1912599434790393,A,B,0.19226567261476218,0.8077343273852379,0.9323224627019053,2.3676775372980945
1640,1.0,0.40169734492085907,0.35560040381416724,0.56,0.19121027530039608,B,B,0.13304958710410267,0.8669504128958975,0.7128700564259504,2.5871299435740496
1641,1.0,0.4316124776748161,0.3620443997760256,0.56,0.19115714760556501,B,B,0.133249153317234,0.866750846682766,0.7137345737606666,2.5862654262393336
1642,-0.5,0.38503185379107524,0.35342395577826535,0.55,0.19110822818850176,A,B,0.1334461001592432,0.8665538998407568,0.7145866704404199,2.58541332955958
1643,1.0,0.41578026110152144,0.3598897162204827,0.56,0.1910547796312094,B,B,0.13318249398463472,0.8668175060153652,0.7134459286638092,2.5865540713361908
1644,1.0,0.44499124804644535,0.36629081905827787,0.57,0.19099880440010233,B,B,0.1333803168141789,0.8666196831858212,0.7143021751565235,2.5856978248434768
1645,1.0,0.47274168564412306,0.3726279108676951,0.57,0.19093847918877657,B,B,0.1335755369532778,0.8664244630467222,0.7151461035655066,2.5848538964344936
1646,-0.5,0.42410460136191686,0.36390163175901813,0.56,0.19088729635341656,A,B,0.133768179807165,0.8662318201928351,0.7159778684188465,2.5840221315811536
1647,1.0,0.45289937129382096,0.37026261544142797,0.56,0.19083542735509063,B,B,0.133502745302321,0.866497254697679,0.7148315504031804,2.5851684495968197
1648,1.0,0.4802544027291299,0.3765599892870137,0.56,0.19077848379990384,B,B,0.13369635015330789,0.8663036498466922,0.715667851462729,2.5843321485372712
1649,-0.5,0.43124168259267337,0.36779438939414355,0.56,0.19072653137586768,B,A,0.13325886012339175,0.8667411398766082,0.7137765955210862,2.586223404478914
1650,1.0,0.4596795984630397,0.3741164455002021,0.57,0.1906711994485655,A,A,0.2606138359478605,0.7393861640521395,1.1286097110077653,2.1713902889922347
1651,-0.5,0.4116956185398877,0.3653752810452001,0.57,0.19062417178473623,B,A,0.19202947482861474,0.8079705251713853,0.9315616479352625,2.3684383520647376
1652,-0.5,0.36611083761289326,0.3567215282347481,0.57,0.19058050746299293,B,A,0.13292047004239624,0.8670795299576038,0.7123101385660389,2.5876898614339607
1653,-0.5,0.32280529573224853,0.3481543129524006,0.56,0.19054169853619296,B,A,0.191319991874852,0.808680008125148,0.9292720387748296,2.3707279612251706
1654,-0.5,0.28166503094563605,0.3396727698228766,0.56,0.19050736980013927,B,A,0.13239572025740293,0.8676042797425971,0.7100298034239112,2.589970196576089
1655,-0.5,0.24258177939835426,0.3312760421246478,0.56,0.19047695880502363,B,A,0.3850307244076526,0.6149692755923474,1.4158754132938767,1.8841245867061232
1656,-0.5,0.20545269042843656,0.3229632817034013,0.56,0.19045140017124385,B,A,0.13187724158381084,0.8681227584161891,0.7077691852352541,2.5922308147647457
1657,-0.5,0.17018005590701474,0.31473364888636723,0.56,0.19043103520240565,B,A,0.13162044451015995,0.86837955548984,0.7066467326263686,2.5933532673736313
1658,1.0,0.211671053111664,0.32158631239750357,0.57,0.19040649358722098,A,A,0.13136532031378473,0.8686346796862152,0.7055297507015035,2.5944702492984963
1659,1.0,0.2510875004560808,0.32837044927352854,0.57,0.19037779283314937,A,A,0.8719584683561826,0.12804153164381746,2.6091935587417927,0.6908064412582072
1660,1.0,0.28853312543327675,0.33508674478079326,0.57,0.19034486376288934,A,A,0.8721631524119448,0.12783684758805527,2.610110842562869,0.6898891574371309
1661,1.0,0.3241064691616129,0.3417358773329853,0.58,0.19030686711534628,A,A,0.7911692556450318,0.2088307443549683,2.3159939167122428,0.9840060832877575
1662,1.0,0.3579011457035322,0.34831851855965545,0.58,0.19026316173237476,A,A,0.7451105279675667,0.25488947203243323,2.186351279439286,1.1136487205607137
1663,1.0,0.39000608841835555,0.3548353333740589,0.58,0.19021403855790503,A,A,0.8727582735089375,0.12724172649106252,2.6127849950953723,0.687215004904628
1664,1.0,0.42050578399743777,0.36128698004031834,0.58,0.19016383193954228,A,A,0.8729504888107328,0.1270495111892672,2.6136509890066346,0.6863490109933654
1665,1.0,0.44948049479756585,0.36767411023991514,0.59,0.1901131360885016,A,A,0.8731397003515445,0.12686029964845547,2.614504544052994,0.6854954559470061
1666,1.0,0.47700647005768754,0.373997369137516,0.59,0.19006026796758083,A,A,0.8733259530063717,0.1266740469936282,2.6153458146005764,0.6846541853994237
1667,1.0,0.5031561465548031,0.38025739544614084,0.59,0.19000207864724272,A,A,0.873509291354269,0.12649070864573098,2.6161749552068456,0.6838250447931545
1668,1.0,0.527998339227063,0.3864548214916794,0.59,0.1899413148352805,A,A,0.8736897596541737,0.12631024034582633,2.616992120480175,0.6830078795198252
1669,1.0,0.5515984222657099,0.39259027327676266,0.6,0.189873453162922,A,A,0.8748319774894205,0.12516802251057949,2.622187413703151,0.6778125862968492
1670,1.0,0.5740185011524244,0.39866437054399506,0.61,0.18979876419292277,A,A,0.8750056911420353,0.12499430885796477,2.622981091684626,0.6770189083153741
1671,1.0,0.5953175760948032,0.40467772683855513,0.61,0.1897271726357731,A,A,0.7954856643288327,0.20451433567116734,2.3291573762756137,0.970842623724386
1672,-0.5,0.540551697290063,0.3956309495701696,0.61,0.1896645087529095,B,A,0.875344995046464,0.12465500495353596,2.6245340637426136,0.6754659362573863
1673,-0.5,0.4885241124255598,0.3866746400744679,0.61,0.18960986957975043,B,A,0.7953586833249112,0.20464131667508878,2.328767207492744,0.971232792507256
1674,1.0,0.5140979068042818,0.3928078936737232,0.62,0.1895473804978545,A,A,0.8748382184505772,0.1251617815494228,2.6222159115942025,0.6777840884057975
1675,-0.5,0.46339301146406764,0.38387981473698596,0.62,0.1894886893006691,B,A,0.8750118343169997,0.12498816568300022,2.6230091764577406,0.6769908235422595
1676,1.0,0.4902233608908642,0.3900410165896161,0.63,0.1894219917536664,A,A,0.6239230194716187,0.3760769805283814,1.903116568322766,1.3968834316772338
1677,1.0,0.515712192846321,0.39614060642371995,0.64,0.18935228084624922,A,A,0.8749336349257014,0.1250663650742986,2.622651760336881,0.677348239663119
1678,-0.5,0.4649265832040049,0.3871792003594827,0.64,0.18929083625965795,B,A,0.8751057557083609,0.12489424429163898,2.6234387045920515,0.6765612954079483
1679,1.0,0.4916802540438046,0.3933074083558879,0.64,0.18922844689179796,A,A,0.8757852007779315,0.12421479922206845,2.626554268749622,0.6734457312503779
1680,1.0,0.5170962413416144,0.39937433427232905,0.64,0.18916560607684518,A,A,0.875957483280977,0.12404251671902301,2.6273465855443012,0.6726534144556984
1681,1.0,0.5412414292745337,0.40538059092960577,0.64,0.18910236800048752,A,A,0.8761270657100704,0.12387293428992953,2.628127407924551,0.6718725920754486
1682,1.0,0.564179357810807,0.4113267850203097,0.65,0.1890325488928285,A,A,0.8762939902860113,0.12370600971398868,2.6288968893948326,0.6711031106051671
1683,1.0,0.5859703899202666,0.41721351717010663,0.65,0.188957811289127,A,A,0.8764582988169314,0.12354170118306876,2.629655182910189,0.6703448170898114
1684,1.0,0.6066718704242533,0.4230413819984056,0.65,0.18887927456343348,A,A,0.8766200326844938,0.12337996731550627,2.6304024407800295,0.6695975592199706
1685,-0.5,0.5513382769030406,0.4138109681784215,0.64,0.1888058099601541,B,A,0.6285815684009404,0.3714184315990597,1.9130682636136251,1.3869317363863751
1686,1.0,0.5737713630578886,0.41967285849663727,0.64,0.1887284640970598,A,A,0.7523040600285172,0.2476959399714827,2.205469315961091,1.094530684038909
1687,1.0,0.5950827949049942,0.4254761299116709,0.65,0.18865273651618017,A,A,0.8766873260489577,0.12331267395104234,2.630713603813681,0.6692863961863191
1688,-0.5,0.5403286551597444,0.41622136861255415,0.64,0.1885845065823143,B,A,0.8768454722074879,0.12315452779251201,2.631445443012381,0.668554556987619
1689,1.0,0.5633122224017572,0.4220591549264286,0.64,0.18851376051070087,A,A,0.8774901893881549,0.12250981061184515,2.6344373308438787,0.6655626691561215
1690,1.0,0.5851466112816693,0.4278385633771643,0.65,0.18844320120605845,A,A,0.8776488167898319,0.12235118321016812,2.635175536101068,0.6648244638989322
1691,1.0,0.6058892807175859,0.43356017774339267,0.65,0.18837281509170486,A,A,0.877804959373843,0.1221950406261571,2.6359029825873854,0.6640970174126143
1692,1.0,0.6255948166817066,0.43922457596595876,0.65,0.18830168327829735,A,A,0.6314402928973644,0.36855970710263564,1.9192003316681578,1.380799668331842
1693,1.0,0.6443150758476213,0.4448323302062992,0.65,0.18822658315935314,A,A,0.878109949141136,0.1218900508588639,2.6373261983436596,0.6626738016563402
1694,1.0,0.6620993220552402,0.4503840069042362,0.66,0.1881470226245782,A,A,0.8782588746797236,0.12174112532027637,2.6380222646969957,0.6619777353030043
1695,1.0,0.6789943559524783,0.45588016683519383,0.67,0.18806501764627012,A,A,0.822186434836062,0.17781356516393804,2.4156157805147727,0.8843842194852277
1696,1.0,0.6950446381548544,0.4613213651668419,0.67,0.1879796067845666,A,A,0.8785497793674854,0.12145022063251472,2.639384048985854,0.6606159510141455
1697,1.0,0.7102924062471117,0.4667081515151735,0.67,0.18789247810842888,A,A,0.7562283903685711,0.24377160963142888,2.216055836685514,1.0839441633144857
1698,1.0,0.7247777859347561,0.47204107000002177,0.67,0.1878069710306055,A,A,0.8788316729165971,0.12116832708340292,2.640706334585067,0.6592936654149332
1699,1.0,0.7385388966380183,0.47732065930002154,0.67,0.18772011312247683,A,A,0.8798289360208478,0.12017106397915225,2.6454056184283212,0.6545943815716785
1700,1.0,0.7516119518061174,0.4825474527070213,0.67,0.18763639251924294,A,A,0.8799636215503196,0.12003637844968054,2.6460428584414153,0.6539571415585848
1701,1.0,0.7640313542158116,0.4877219781799511,0.68,0.18755270336465923,A,A,0.8800962120205427,0.1199037879794574,2.6466707894901154,0.6533292105098842
1702,1.0,0.775829786505021,0.4928447583981516,0.69,0.1874659749537908,A,A,0.8802267422166723,0.11977325778332779,2.6472895494876005,0.6527104505123994
1703,1.0,0.7870382971797699,0.4979163108141701,0.7,0.18737238343247922,A,A,0.8803552464225242,0.11964475357747575,2.647899274906565,0.6521007250934349
1704,1.0,0.7976863823207815,0.5029371477060284,0.71,0.18727425673377004,A,A,0.880481758420643,0.11951824157935703,2.648500100751946,0.6514998992480538
1705,-0.5,0.7328020632047424,0.4929077762289681,0.7,0.18718291752240723,B,A,0.6375204517403211,0.3624795482596789,1.9323091517850641,1.3676908482149357
1706,-0.5,0.6711619600445052,0.4829786984666784,0.69,0.18709991078660237,B,A,0.8803568227474282,0.11964317725257191,2.6479067577489417,0.6520932422510582
1707,1.0,0.68760386204228,0.4881489114820116,0.69,0.18701640136124764,A,A,0.8801071183511863,0.11989288164881377,2.646722467129889,0.6532775328701111
1708,1.0,0.703223668940166,0.4932674223671915,0.69,0.1869366029721618,A,A,0.8802374791793782,0.11976252082062167,2.6473404724717335,0.6526595275282661
1709,1.0,0.7180624854931577,0.4983347481435196,0.69,0.1868591817028441,A,A,0.8811951010785337,0.11880489892146635,2.6518982063732373,0.6481017936267626
1710,1.0,0.7321593612184998,0.5033514006620844,0.69,0.1867814874092576,A,A,0.8813206915525509,0.118679308447449,2.652498299951752,0.6475017000482481
1711,1.0,0.7455513931575748,0.5083178866554635,0.69,0.18669407935471374,A,A,0.8814443373271034,0.11855566267289666,2.653089638477828,0.6469103615221721
1712,1.0,0.7582738234996961,0.5132347077889089,0.7,0.18660271058420086,A,A,0.8815660709580251,0.11843392904197489,2.6536723538247537,0.6463276461752461
1713,1.0,0.7703601323247112,0.5181023607110198,0.7,0.1865078377830457,A,A,0.7617796841318489,0.23822031586815104,2.231230721520878,1.0687692784791218
1714,1.0,0.7818421257084757,0.5229213371039095,0.7,0.18641508253605654,A,A,0.8818039295378657,0.11819607046213434,2.6548124347922863,0.6451875652077136
1715,1.0,0.7927500194230519,0.5276921237328704,0.7,0.18632280282967428,A,A,0.8819201171304837,0.1180798828695163,2.6553700564326284,0.6446299435673716
1716,1.0,0.8031125184518993,0.5324152024955418,0.7,0.18623304664158946,A,A,0.8820345178720757,0.11796548212792428,2.6559195669089672,0.6440804330910327
1717,-0.5,0.7379568925293043,0.5220910504705863,0.69,0.18614682646561928,B,A,0.8821471618660667,0.11785283813393317,2.656461090294509,0.6435389097054908
1718,1.0,0.7510590479028391,0.5268701399658805,0.69,0.18605176982113758,A,A,0.8819001437960832,0.11809985620391683,2.6552741641615842,0.6447258358384156
1719,1.0,0.7635060955076971,0.5316014385662217,0.7,0.18595370032479652,A,A,0.8828135573017616,0.11718644269823834,2.6596739188050167,0.6403260811949829
1720,1.0,0.7753307907323123,0.5362854241805595,0.7,0.1858522063133948,A,A,0.8829258400004326,0.11707415999956747,2.6602168152575745,0.6397831847424251
1721,-0.5,0.7115642511956966,0.5259225699387539,0.7,0.18576386324028407,B,A,0.8408407128587336,0.15915928714126637,2.4822483666480766,0.8177516333519232
1722,-0.5,0.6509860386359116,0.5156633442393663,0.7,0.18568662521906892,B,A,0.8827909965390814,0.1172090034609185,2.6595648900221844,0.6404351099778156
1723,1.0,0.6684367367041161,0.5205067107969726,0.71,0.18560611466515786,A,A,0.8825451720455986,0.11745482795440142,2.658378078612795,0.6416219213872049
1724,1.0,0.6850148998689103,0.5253016436890029,0.72,0.18552579695701107,A,A,0.8826615817302167,0.1173384182697833,2.6589398219875124,0.6410601780124874
1725,1.0,0.7007641548754648,0.5300486272521129,0.73,0.18544183489172894,A,A,0.882776199628037,0.11722380037196295,2.659493391275967,0.6405066087240326
1726,1.0,0.7157259471316916,0.5347481409795918,0.74,0.1853532772679859,A,A,0.8828890559170111,0.11711094408298889,2.6600389113471,0.6399610886528999
1727,1.0,0.7299396497751071,0.5394006595697959,0.75,0.18526170160757416,A,A,0.8830001802943003,0.11699981970569985,2.66057650548405,0.6394234945159498
1728,1.0,0.7434426672863517,0.5440066529740979,0.76,0.18516505455503532,A,A,0.8831096019798385,0.11689039802016159,2.661106295378329,0.6388937046216703
1729,1.0,0.7562705339220341,0.548566586444357,0.77,0.18506753578401153,A,A,0.8839892647537919,0.11601073524620814,2.6653810932849895,0.6346189067150105
1730,-0.5,0.6934570072259324,0.5380809205799134,0.76,0.18497965021381557,B,A,0.8840947575425113,0.11590524245748864,2.6658956333838937,0.6341043666161061
1731,1.0,0.7087841568646358,0.5427001113741143,0.76,0.18488908267168147,A,A,0.6455429937319636,0.35445700626803633,1.9497523773445744,1.3502476226554254
1732,1.0,0.723344949021404,0.5472731102603732,0.76,0.1848018158386947,A,A,0.8839589346486355,0.11604106535136445,2.665233233716261,0.6347667662837385
1733,1.0,0.7371777015703338,0.5518003791577695,0.76,0.18471760242593824,A,A,0.809513501724604,0.190486498275396,2.3734260676049597,0.9265739323950403
1734,1.0,0.7503188164918171,0.5562823753661917,0.76,0.18463472226386118,A,A,0.8841692297035175,0.1158307702964824,2.666259115738578,0.6337408842614216
1735,1.0,0.7628028756672263,0.5607195516125298,0.77,0.1845496187135142,A,A,0.8842719797280024,0.11572802027199769,2.6667609497082214,0.6332390502917785
